document,topic,nm_producao,ds_resumo,gamma
1390,56,o principio da razoabilidade na nova lex mercatoria,uma das questoes mais controversas do direito e a questao das fontes juridicas da nova lex mercatoria a analise dessa questao pertence obviamente ao escopo da filosofia do direito a abordagem adequada dessa questao requer um exame do papel dos principios em um ordenamento juridico em consonancia com a relevancia atribuida aos principios na toeira dos direitos de dworkin interpretamos a questao da juridicidade das regras e padroes na nova lex mercatoria como uma questao relativa a principios a nova lex mercatoria e um ordenamento juridico cujo principio fundamental e o principio da boafe esse principio deve ser entendido como uma formulacao alternativa do principio da razoabilidade os padroes juridicos da boafe na nova lex mercatoria devem ser considerados como padroes objetivos dos usos do comercio internacional submetidos ao principio regulador da razoabilidade a presente investigacao reve os argumentos das principais doutrinas correntes da nova lex mercatoria examina tambem as origens da crise da teoria do consentimento base das doutrinas tradicionais do direito comercial por ultimo ela explica como os padroes juridicos sao concretizados no contexto da arbitragem comercial internacional,0.98149174898334135
6915,56,o positivismo juridico de hart e as criticas a teoria imperativa do direito,esta dissertacao tem o objetivo de apresentar dois tipos de positivismojuridico a saber o imperativismo e o positivismo de hart assim faz parte do nosso objetivo principal apresentar a critica de hart ao imperativismo em especial ao imperativismo da teoria de austin e da de bentham o positivismo de hart seria um novo comeco depois de eliminar as imperfeicoes imperativas seria um recomeco positivista para valorizar outros elementos do direito e nao apenas o da coacao e eliminar do escopo juridico ordens do soberano para no lugar incluir tipos de obrigacoes juridicas diferentes que geram regras de diferentes tipos como regras coativas regras que conferem direitos e poderes alem da regra de reconhecimento a regra de reconhecimento e a autoridade e e tambem a regra que reconhece os conteudos juridicos apesar de ser tambem uma pratica social de onde advem os conteudos capazes de se tornarem positivados e reconhecidos pelo sistema ao inves de sustentar uma regra que manifeste a autoridade do sistem,0.9796213290690934
10914,56,linguagem regras e textura aberta do direito em herbert hart uma leitura wittgensteiniana,o objetivo desta pesquisa e mostrar que o tema da textura aberta do direito particular questao encontrada na filosofia de hart foi construida por um lado na seara do positivismojuridico e por outro na tessitura dos fragmentos da obra de wittgenstein para isso inicialmente apresentase como hart situa o tratamento dispensado as regras primarias primary rules e de reconhecimento recognition buscando reconstruir a argumentacao que calca no exercicio semantico o dilema da discricionariedade assim se o trabalho filosofico de hart parte de maneira significativa do positivismojuridico analitico e porque a indeterminacao da linguagem ordinaria constitui a armadilha que parece enfeiticar o suposto rigor normativo das regras e normas juridicas posteriormente o trabalho procura analisar as bases semanticapragmaticas da teoria de hart a luz especialmente dos escritos tardios de wittgenstein isso permite como consequencia reconstruir a critica ao positivismo radical e a teoria imperativa do direito e por fim mostrase que as criticas realizadas por hart ao relativismo juridico e ao poder discricionario dos tribunais nao estao restrita apenas aquilo que o autor intitulou casos de penumbra mas a esfera geral do ordenamento juridico que regado pela natureza da linguagem ao estilo da concepcao wittgensteiniana nao pode funcionar sem um exercicio terapeutico,0.9795831975844292
11423,57,o poema de empedocles uma renovacao da teoria do ciclo cosmico,a teoria do ciclo cosmico surgiu respectivamente em e com friedrich panzerbieter e eduard zeller o ultimo foi quem deu forma a teoria especialmente defendendo que uma das principais caracteristicas do ciclo cosmico no poema de empedocles era a sua divisao em quatro estagios alem disso os proprios fragmentos doxograficos do poema empedocleano parecem ter oferecido os fundamentos para algumas caracteristicas da teoria do ciclo cosmico inclusive a divisao do ciclo em quatro estagios depois de alguns comentadores do poema defenderam a teoria do ciclo como john burnet theodor gomperz ettore bignone william guthrie denis obrien rosemary wright jonathan barnes e brad inwood acrescentando tambem novos detalhes a teoria do ciclo a partir de negadores da teoria do ciclo cosmico apareceram confrontando principalmente a divisao do ciclo em quatro estagios e outras caracteristicas da teoria tais como friedrich solsem uvo holscher jean bollack anthony long geoffrey kirk john raven e malcom schofield que confrontaram a teoria de modos distintos esta confrontacao principalmente a de bollack fez com que novas perspectivas fossem possiveis perspectivas estas diferentes das duas correntes a dos defensores e dos negadores da teoria do ciclo ainda uma perspectiva diferente acerca do ciclo do cosmo no poema de empedocles pode ser analisada a partir da dimensao conceitual da palavra harmonia que desenvolvemos a partir dos trabalhos de alexandre costa e jonathan souza ela impoe concepcoes diferentes que as da divisao do cosmo em quatro estagios e das demais caracteristicas da teoria do ciclo cosmico,0.9876275428985387
5469,57,o agir razoavel segundo eric weil,esta dissertacao analisa a concepcao da filosofiapolitica de eric weil a luz de conceitos teoricos sobre a politica o objetivo deste trabalho e proporcionar a compreensao do pensamento de eric weil sobre a politica e perceber que ele propoe o agir razoavel como condicao para a realizacao do estado mundial a concepcaopolitica de weil remonta a concepcao aristotelica de politike uma acao que faz parte de toda vida comum dos homens eric weil em sua politica vem tentar compreender uma realidade atraves de um discurso coerente a questao pertinente e qual o sentido da politica no momento atual qual o papel do filosofo nessa realidade como o filosofo deve agir para desempenhar o seu papel social ou filosofico essa e a proposta que weil desenvolve na sua filosofiapolitica para que possa ser refletida a filosofiapolitica de weil relata os acontecimentos de uma realidade violenta a reflexao que weil busca captar e qual o sentido da politica a politica como parte da filosofia apresentase no plano universal da historia e o homem como principio de toda acao razoavelmente justificado se constitui o ponto de partida da teoriapolitica moderna weil vem atraves de um discurso coerente buscar saber quais os direitos ou melhor o que justifica o homem como um ser racional ser violento a violencia e a parte central de sua filosofia e o outro juntamente com o agir razoavel o agir razoavel provem do homem que esta inserido num estado cuja finalidade e fazer com que o individuo alcance o contentamento ao pensar num estado mundial weil percebeu que ele e fruto de um processohistorico e que para se efetivar fazse necessario que o homem moral busque um sentido a realizacao o resultado a que este trabalho se propoe e perceber que o homem tem a possibilidade de agir diferente o que weil chama de agir razoavel e compreender que o papel do homem moral e conduzir de forma consciente e atraves da educacao produzir um discurso coerente que de sentido a acaohumana,0.9855592874154926
10080,57,tedio e totalitarismo violencia politica e sentido em eric weil,a filosofia para eric weil e a ciencia do sentido ela e possibilidade para o ser razoavel permanecendo como tal ela nao e entretanto a possibilidade que e realizada primeiro a violencia e o gemeo mais velho dona de varias formas a violencia pode ser passional natural ou pura nossa hipotese e que existe uma violencia politica em weil que esta relacionada no seu aparecimento com a ausencia do sentido essa ausencia impulsiona um sentimento de revolta que se transforma em violencia weil chama atencao para um tipo de violencia que e a negacao consciente da razao essa violencia e apresentada na categoria da obra defendemos que nessa categoria e possivel diferenciar duas formas especificas desse tipo de violencia o tedio e o totalitarismo as duas sao a negacao da razao e do universal porem conservam diferencas o tedio e obra de individuos isolados ou pequenos grupos ja o totalitarismo e obra que precisa de um mestre um partido um mito e uma massa para compreendermos esse tipo de violencia e necessario partir de um recorte entre o esquema de categorias weiliano que vai da condicao ate a acao o enfrentamento da violencia politica porem tambem pede pela passagem as categorias formais da logica da filosofia weiliana sentido e sabedoria compreender a violencia politica exige a apresentacao da filosofia como ciencia do sentido e sua relacao com as formas da violencia exige tambem a analise da revolta e do seu tratamento nas categorias que vao da condicao ate a acao o problema da violencia politica reverbera no estadomoderno weiliano problema posto pela politica ele contudo deve ser pensado pela filosofia,0.9836779179218706
929,57,a acao politica segundo eric weil,a dissertacao investiga a nocao de acaopolitica em e weil tendo em vista as deficiencias concepcionais na composicao doutrinaria do estadomoderno a perspectiva norteadora do trabalho esta ancorada sobre a analise da categoriachave de la logique de la philosophie obra maior do pensador politico frances denominada acao e rastreia as influencias da mesma em philosophie politique a pesquisa parte da hipotese segundo a qual a teoria da acao revolucionaria exposta na logica da filosofia nao tem consequencia para a teoria de estado weiliana as analises de weil dao a impressao de que os conceitos de acao na filosofiapolitica nao retornam a categoria mestra anterior o que sugere um impasse programatico no legado intelectual do filosofo contemporaneoa metodologia do trabalho resulta da hipotese aventada a categoria da acao e analisada recomposta e esclarecida na confluencia entre teoria e pratica do pensamento weilianoos resultados da investigacao destacam a necessidade de parametros morais no interior do estadomoderno o estado politico so pode ser fator de mudanca social enquanto ele proprio se mantem sob o regime da transformacaomoral a figura weiliana de estado adquire vocacao universal as conclusoes da dissertacao apontam para uma abordagem filosofica que estende a esfera do politico para alem das fronteiras do estado nacional,0.9819715596881822
1146,57,a acao politica segundo eric weil,a dissertacao investiga a nocao de acaopolitica em e weil tendo em vista as deficiencias concepcionais na composicao doutrinaria do estadomoderno a perspectiva norteadora do trabalho esta ancorada sobre a analise da categoriachave de la logique de la philosophie obra maior do pensador politico frances denominada acao e rastreia as influencias da mesma em philosophie politique a pesquisa parte da hipotese segundo a qual a teoria da acao revolucionaria exposta na logica da filosofia nao tem consequencia para a teoria de estado weiliana as analises de weil dao a impressao de que os conceitos de acao na filosofiapolitica nao retornam a categoria mestra anterior o que sugere um impasse programatico no legado intelectual do filosofo contemporaneo a metodologia do trabalho resulta da hipotese aventada a categoria da acao e analisada recomposta e esclarecida na confluencia entre teoria e pratica do pensamento weiliano os resultados da investigacao destacam a necessidade de parametros morais no interior do estadomoderno o estado politico so pode ser fator de mudanca social enquanto ele proprio se mantem sob o regime da transformacaomoral a figura weiliana de estado adquire vocacao universal as conclusoes da dissertacao apontam para uma abordagem filosofica que estende a esfera do politico para alem das fronteiras do estado nacional,0.9818148816589841
11584,58,a formacao dos juizos eticos nos ciberespacos das relacoes humanas sob o vies da compreensao politica de hannah arendt,candido cristiane roberta xavier a formacao dos juizos eticos nos ciberespacos das relacoeshumanas sob o vies da compreensao politica de hannah arendt p dissertacao mestrado em filosofia  universidade estadual do oeste do parana toledo esta pesquisa tem como proposta a analise da possibilidade de formacao de juizos eticos entre os homens quando estes se encontram inseridos no contexto virtualizado de mundo tal como se desenvolve nos ciberespacos das redes sociais da internet para tanto a identificacao se dara a luz do pensamentopolitico da pensadora hannah arendt que busca destacar a efetivacao das relacoeshumanas de forma autentica e nao alienada por meio da manutencao do senso comum de mundo e da acao propiciada em uma esferapublica fundamentada pela pluralidade o problema que e considerado por esta pesquisa se encontra na mediania existente entre o que hoje conhecemos por mundo das relacoeshumanas na esfera virtual da internet e o mundo tal como arendt identifica de modo que a questao que se sobressai e e possivel estabelecermos um senso comum de mundo no ambito dos ciberespacos e por correspondencia realizarmos juizos eticos imparciais e responsaveis com os demais neste espacoentre das relacoes do ambiente virtual assim para analisar estes pontos os objetivos especificos desta pesquisa se desdobram de modo a apresentar o caso do nazismo na alemanha como exemplo mais original do totalitarismo de modo a esclarecer uma experiencia em que a pluralidade e a acao sao suprimidas e portanto a esferapublica e inexistente identificar a forma pela qual a autora desenvolve suas ideias acerca do conceito de vita activa bem como a importancia que os conceitos de acao e pluralidade apresentam enquanto criterios para a manutencao da esferapublica e por conseguinte na compreensao das relacoeshumanas voltadas para o respeito e a liberdade destacar a nocao de mundo que se efetiva nas analises arendtianas que partindo da ideia de senso comum oferece a base para a existencia autentica dos homens e enfatizar a necessidade da compreensao como fator que oferece subsidios e viabiliza a faculdade de julgar alem de organizar a capacidade inteligivel do pensamento de modo imparcial e desatrelado da exclusividade das analises particulares objetivando assim a articulacao entre as esferas publica e privada de modo que esta ultima nao se torne o fio condutor exclusivo dos juizos deste modo a pesquisa se apresenta pertinente ja que busca articular a necessidade de questionamentos acerca do mundo virtual das redes sociais humanas no intuito de identificar se o mesmo oferece condicao de manutencao da pluralidade como criterio sinequanon da esferapublica e portanto da existencia autentica de mundo almejase a exemplo do que se espera com relacao a resultados que seja possivel a compreensao do que vem a ser o mundo virtual e se de fato existe um senso comum deste mundo de modo que por meio das redes de comunicacao deste ciberespaco os homens consigam se revelar e manter a pluralidade e portanto efetivar juizos eticos imparciais e responsaveis,0.9915143559554788
5606,58,poder autoridade e constituicao fundacao e conservacao do corpo politico no pensamento de hannah arendt,o presente estudo analisa a diferenciacao e a interdependencia entre poder e autoridade no pensamento de hannah arendt tendo em visa demonstrar de que modo tais conceitos politicos fundamentais nao manifestam um mero antagonismo entre dimensoes apartadas em compartimentos estanques mas sim um indissiociavel vinculo diferencial pois se distinguem somente na mesma medida em que se mantem relacionados se por um lado o poder esta associado ao carater agonistico performatico e preinstitucional da acao e sua ilimitada capacidade de estabelecer relacoes entre os homens dando inicio a novos processos sobre a preexistente teia de relacoeshumanas por outrolado a autoridade exprime a capacidade dos homes de fundar e preservar um mundo comum que sem necessidade de coercao e persuasao mantenha continuidade com suas fundacoes e suas instituicoes manifestando relativa permanencia e reconhecimento em face dos sempre cambiantes frageis e inconstantes negocios humanos portanto ainda que poder e autoridade manifestem aspectos aparentemente opostos arendt reconhece que e a convivencia entre tais nocoes que possibilita a propria existencia do espacopublico pois e no jogo muitas vezes tenso entre as formas instituidas e a forca instituinte do mundo comum que se realiza a esfera do politico contudo segundo o diagnostico arendtiano com o advento do secularismo a autoridade tomada em sua expressao romana e compreendida a luza da filosofiapolitica inspirada na tradicao grega e na sua expressao romana e compreendida a luz da filosofiapolitica inspirada na autoridade como ate entao se concebia teria se perdido juntamente com a crenca em um mundo transcendente nao podendo ser restabelecida ou restaurada isso porem nao significa que a era moderna anulou qualquer possibilidade de conferir estabilidade para um ordenamento legal consentido e continuidade para as instituicoes de um corpopolitico refletindo sobre as revolucoes modernas arendt nao somente exaltou o modo como tais eventos concederam plena visibilidade ao poder e a liberdade mas tambem a forma como neles emergiu um novo fator estabilizador capaz de assegurar sem o recurso a transcendencia a durabilidade do corpopolitico a autora enxergou na fundacao americana nao apenas a possiblidade da acaopolitica mas tambem o momento em que se trouxe a existencia a constituicao que por sua vez retirou dessa ocorrencia primitiva o consentimento que sustentara a manutencao futura das instituicoes e das leis todavia a constituicao como moderna expressao da autoridade nao pode anular a capacidade instituinte do poder mediante acao conjunta de cidadaos livres e ativos aptos a efetuar uma descontinuidade com as instituicoes e leis vigentes assim a durabilidade do espacopublico deve ser capaz de abrigar o dissenso participativo e deliberativo pois arendt busca pensar a conservacao de um corpopolitico que nao suprima os espacos de resistencia expressao discussao e acao coletiva como nas contestacoes civis de tal modo que a autoridade so teria razao de ser em sua coexistencia com o poder testando a propria legitimidade da ordem juridicoinstitucional e estabelecendo a tensao entre a representacaopolitica e a participacaopolitica como no sistema de conselhos,0.9912598632458496
10448,58,acerca da racionalidade totalitaria em hannah arendt da experiencia totalitaria ao repensar os sentidos da politica,esta pesquisa tem como ponto de partida a denuncia efetuada por hannah arendt acerca da presenca de elementos totalitarios nas sociedades nao totalitarias defendemos com arendt que esses elementos nao somente sao fruto de uma racionalidade totalitaria que os cristalizaram nos movimentos regimes e governos totalitarios mas que a despeito do termino dessa triade fortalecida por ela a racionalidade totalitaria continua intencionalmente arquitetando rupturas aos sentidos da experiencia politicoexistencial na atualidade neste sentido o problema do presente trabalho pode assim ser posto atraves das seguintes questoes quais sao os tracos da racionalidade totalitaria apresentados por hannah arendt em sua obra pode a politica tal como a compreende hannah arendt exercer uma acao de resistencia e oposicao aos tracos da racionalidade totalitaria qual o papel da politica em hannah arendt para repensar novas experiencias politicas e existenciais do serhumanonas sociedades atuais visamos problematizar alguns dos tracos da racionalidade totalitaria sobremaneira aqueles que consideramos mais marcantes destacando suas implicacoes sobre a experiencia politicoexistencial do serhumanono presente em um contexto de crescente ultraconservadorismo ao qual buscamos resistir opormonos e repensarmos a politica tal qual se a figura na atualidade e de extrema relevancia razao pela qual a tese deste trabalho e justificada nosso objetivo e defender a tese de que os sentidos da politica notadamente a liberdade a acao e a natalidade nao apenas conferem dignidade a politica em hannah arendt bem como ha elementos neles de resistencia e oposicao a racionalidade totalitaria alem de oferecer pistas para repensarmos a politica no presente em vista de sua dignidade portanto de novos formatos nos quais a politica apareca autenticamente enfim sao as caracteristicas inerentes aos proprios sentidos da politica em hannah arendt como a pluralidade a imprevisibilidade e irreversibilidade da acao a novidade que a liberdade e a natalidade podem ensejar no mundo a improbabilidade da natalidade que assim como a acao e a liberdade em conjunto trazem o potencial de inscrever no mundo o novo atualizandoo dessa forma os sentidos da politica certamente se colocam como fatores de resistencia e oposicao a racionalidade totalitaria e ao dignificarem a politica na filosofia de hannah arendt portam elementos imprescindiveis para repensarmos o que fazemos com aquilo que se chama de politica na atualidade,0.9897424052789
4905,58,hannah arendt e o ocaso da politica,o trabalho trata da configuracao da sociedademoderna a luz do modo como hannah arendt concebe o surgimento da sociedade ou o social e analisa a repercussao e consequencias desse acontecimento para a politica a emergencia da sociedade e da questao o social acarretaram o apequenamento da politica e esta foi transformada em administracao e governo para tanto reconsideraremos do ponto de vista arendtiano o conflito entre a filosofia e a politica do qual surgiu nossa tradicao de pensamentopolitico cujo legado para o ocidente foi um semnumero de preconceitos em relacao a politica em segundo lugar reconsideraremos o carater secundario da vida ativa desde aquele ponto de vista tradicional isso e valido para ajudar na avaliacao dos nossos juizos atuais sobre a politica os quais se somam outros preconceitos oriundos das nossas mais recentes e desastrosas experiencias politicas entre as quais a mais grave sao os regimes totalitarios estes elementos compoem primeiro capitulo cujo cerne e o dialogo e o confronto arendtiando com a tradicao que constitui a condicao de possibilidade para pensarmos os demais problemas em seguida no segundo capitulo julgouse pertinente examinar as atividades da vida ativa e sua localizacao os dominios nos quais efetivamente estas se realizavam visto que a era moderna ao promover a mais alta dignidade a atividade do trabalho tornou inoperante mais ainda as experiencias pelas quais os antigos tinham a mais alta estima a atividade politica do discurso e da acao no ultimo capitulo na primeira sessao examinaremos o que estamos denominando de tipos de associacoeshumanas com o fim de perscrutar elementos com os quais possamos no item seguinte buscar compreender a nova organizacao denominada de sociedade ou o que caracteriza o social o questionamento de fundo e o que e o social onde se localiza como ultimo elemento analisaremos a questao social que para arendt foi colocada como mote principal dos movimentos revolucionarios de vertente francesa acabou por tornar fracassada as unicas tentativas modernas de instaurar o poder e a liberdade a razao pela qual nos perguntamos o que e o social ligase a nossa hipotese segundo a qual quanto mais nos alienamos nesta esfera menos somos capazes de distinguir o que e e qual o sentido da politica a liberdade e mais importante o que coloca em jogo ocorre o ocaso da politica por fim no quarto e ultimo capitulo discutimos a luz da indicacao do ocaso do politico e do seu topos¸ o dominio publicopolitico o lugar ou o nao -lugar da liberdade nas atuais sociedades de massa,0.9882241729555015
10839,58,acao e liberdade politicas na filosofia de hannah arendt as condicoes de possibilidade de uma retomada nas sociedades atuais,a presente dissertacao tem como objetivo responder a seguinte questao quais sao as condicoes de possibilidade de retomar a acao e a liberdadepoliticas nas sociedades atuais de acordo com a filosofiapolitica de hannah arendt tal questao surge em razao do diagnostico arendtiano acerca da modernidade em que a pensadora destaca que o surgimento da esfera social e da sociedade apagaram as fronteiras entre as esferas publica e privada e alcaram as necessidades vitais outrora pertencentes ao dominio privado ao status de problema publico o problema disso para arendt e que a politica se transformou em um instrumento da economia a acaopolitica foi degradada como uma atividade da ordem da necessidade enquanto o trabalho ascendeu como atividade mais importante da condicaohumana e a liberdade como participacao ativa dos negocios publicos perdeu sua esfera de atuacao sendo apartada da politica e confundida com a libertacao para responder a questao desta dissertacao alem de retomarmos esse diagnostico iremos explanar a concepcao arendtiana acerca das atividades pertencentes a vita activa trabalho obra e acao e os demais conceitos que a amparam natalidade igualdade pluralidade liberdade bem como exploraremos o entendimento de arendt sobre as esferas publica e privada especialmente na antiguidade a fim de entendermos as bases de seu pensamentopolitico assim recuperaremos a leitura arendtiana sobre as revolucoes americana e francesa para entendermos como os franceses deixaram como legado a politica a libertacao das necessidades e como os americanos a partir da constituicao da liberdade na fundacao de sua republica deixaram como legado condicoes favoraveis que possibilitam ainda hoje a retomada da capacidade de agir e das atividades da liberdade nos estadosunidos,0.9877406084052534
2220,59,aspectos sagrados do mito e logos poesia hesiodica e filosofica de empedocles,a pesquisa analisa alguns aspectos do sagrado mitico vivenciado na grecia arcaica buscando visualizar uma parcela desses aspectos em textos filosoficos como base para o estudo do tema no periodo arcaico utilizase algumas passagens da teogonia de hesiodo e como exemplo de texto filosofico impregnado da sacralidade do primeiro selecionase alguns versos dos poemas sobre a natureza e purificacoes do filosofo presocratico empedoclesa pesquisa compoese de tres capitulos assim desenvolvidoscapitulo i estudase as origens do sagrado mitico arcaico da poesia hesiodica iniciandose com o exame de algumas caracteristicas de micenas sociedade lendaria fundada na realeza divina na qual encontrase o germem da palavra sagrada do aedo estudada no segundo capitulo neste contexto de recolhimento miticohistorico examinase influencias e herancas da tradicao oriental mesopotamica na teogonia especialmente quanto aos mitos de soberania presentes na poesia hesiodica e mais tarde refletidos na filosofia empedocleanaos autores j p vernant m detienne m eliade m i finley e f m cornford b snell a leski o gigon g s kirk j e raven e m schofield sao os guias desta etapacapitulo ii buscase resgatar a concepcao de aletheia na grecia arcaica recolhendo nos textos alguns significados de hieros analisase os elementos divinos solidarios da palavra sagrada vinculada as atividades poetica mantica e de soberania estudando o logos alethes como solidario das divindades musas e mnemosyne esbocase tambem consideracoes acerca dos termos mythos logos e alethea conforme h g gadamer j p vernant m detienne e f m cornford estudase o sagrado em si mesmo conforme autores que buscam resgatar concepcoes arcaicas entremeandoas com conceitos modernos como j a a torrano r otto w otto b snell h g murachco j g frazer w dilthey e m eliade iii no terceiro capitulo estudase textos selecionados de empedocles que alem de philosophos e theios aner homem sagrado segundo ele proprio apos biografia baseada na doxografia de diogenes laercio e em historiadores da filosofia e brehier g s kirk j e raven m schofield j burnet j brun analisase pontos do poema sobre a natureza iniciando com a leitura classica de aristoteles em seguida abordase a cosmologia empedocleana com o auxilio dos interpretes g s kirk j e raven m schofield f m cornford w jaeger j bollack e brehier j burnet j brun e brehier e sm darcus e atraves do teor dos proprios fragmentos apontando alguns elementos miticosa parte final e dedicada a comparacao dos significados do sagrado recolhido nos primeiros capitulos com os sentidos encontrados em fragmentos das purificacoes buscase demonstrar que empedocles herdou certos aspectos miticos do aedo arcaico acrescentou a eles aspectos misticos da religiao orficopitagorica e que sua filosofia esta em estreita relacao com ambos os aspectos sagrados alem dos proprios fragmentos norteiam esta etapa w jaeger f m cornford j brun p seligman a dellate s m darcus e platao,0.9924941948670397
4999,59,o falecimento da tragedia nietzsche e a relacao entre arte e racionalidade no mundo tragico grego,o seculo vi ac inaugurou uma nova forma de reflexao positiva sobre a natureza dando origem ao pensamento racional e cientifico que se conhece atualmente esse evento amplamente diftmdido como o nascimento da filosofia caracterizase pela emancipacao do logos em relacao ao mito oferecendo ao mundo uma originalidade na maneira de pensalo e viveloa corrente de pensamento tradicional entende o surgimento da filosofia como um evento sem precedentes na historia da humanidade e por isso impossivel de ser atribuido a qualquer forma de evolucao de pensamento por essa razao atribuise ao homem grego todas as glorias pela originalidade da fondacao do pensamento racionaloutra corrente de pensamento sobre a concepcao da fuosofia entendea como continuidade laicizada do pensamento religioso predominante ilustrado nas teogonias miticas gregas e celebradas pelos poemas de homero e hesiodo pelos poemas gnomicos e pelos trabalhos dos sete sabios ao pensarem na ordem do mundonatural e nas relacoeshumanas que a nova conformacao social trazia com o aparecimento da polis todos esses elementos funcionaram conjuntamente como precursores e preparadores da reflexao filosoficaindependentemente das correntes acima expostas certas sao as condicoes sociopoliticas e economicas que favoreceram o surgimento da filosofia entre os seculos vii e vi ac a grecia sofreu uma transformacao economica que influenciou diretamente as formas sociais vigentes de economia predominantemente agricola passou a desenvolver de forma crescente a industria do artesanato e o comercio tomandose necessaria a fundacao de centros de distribuicao comercial que posteriormente produziram grande crescimento demograficoa transposicao da organizacao tribal para algo maior e mais complexo a polis obrigou o pensamento a funcionar de maneira mais positiva a fim de lidar com as formas sociais que a cidade pressupunha a nova ordempolitica destacada da organizacao cosmica apresentavase como novo objeto de reflexao uma vez que o reisacerdote caracteristico da sociedade micenica nao mais comandava as questoes sociais para esta nova empreitada fezse necessaria maior abstracao de pensamento com a tarefa de solucionar e sugerir questoes administrativas economicas e politicas que derivavam da nova conformacao social,0.9891816547569179
5527,59,o equilibrio entre o elemento irracional e racional na ideia de sagrado em rudolf otto,pretendese elucidar a partir do pensador rudolf otto de que maneira o elemento racional e irracional compoem a nocao humana de sagrado otto marcado pelo seculoxx responde ao iluminismo que interpreta o sagrado apenas como formulacoes metafisicas morais e evolutivas apos a critica kantiana a via do conhecimento tornouse um o caminho impossivel para compreensao do sagrado e do fenomeno religioso por isso o autor resgata o sentimento como origem e abertura do humano na busca pelo divino a experiencia do numinoso por esta situada no ambito do sentir passa a ser compreendida constituida e caracterizada pelo atributo irracional uma vez que a vivencia da religiao possui peculiaridade do misterioso nesse sentido entao otto responde a era do esclarecimento afirmando que o misterio do sagrado jamais sera abarcado pela razao em contrapartida uma religiao demasiadamente baseada apenas no sentimento fez com emergisse no contexto religioso contemporaneo muitas praticas religiosas magicas e que se autointitulam milagrosas geralmente as reflexoes teologicas dessas religioes mesclam trocas capitalistas e prosperas bencaos divinas otto tornase um pensador de suma importancia para analisar muitas praticas religiosas atuais como dito acima que enfatizam em excesso o aspecto emotivista na religiao em tais posturas religiosas percebese a exclusao da racionalidade na religiao que para o autor em questao e algo inconcebivel uma vez que ele atesta que o elemento racional e componente fundamental da religiao portanto o intuito de otto e tambem dessa dissertacao e mostrar que a experiencia religiosa e composta pelo elemento irracional e racional e somente quando ambos aspectos estao em sadio equilibrio e que se faz uma profunda vivencia do divino,0.9862563300967743
1889,59,as vindiciae contra tyrannos e os monarcomacos,ao adentrar o universo historico politico e religioso da europa na segunda metade do seculo renascentista xvi deparamonos com o intrigante cenario frances absolutismo monarquico declinio do poder da igreja crescimento do protestantismo perseguicoes religiosas e as consequentes guerras de religiao nestas ultimas os huguenotes sofreram significativas perdas e procuraram mostrar a sua insatisfacao para com a realeza que alem do poder absoluto e da tirania manifesta ora apoiava o partido catolico ora era neutra entretanto alguns buscaram manifestar o seu descontentamento nao por intermedio da forca mas com seus escritos surgiam ali os monarcomacos dentre todos os escritos monarcomacos um se destaca justamente porque alem de transcender ao estudo especifico do problema politicoreligioso do seculo dezesseis tem um conteudo mais abrangente pela abordagem sistematizada de aspectos mais universais da manifestacaopolitica do poder assim ele supera em muito o ambito da controversia entao desenvolvida e se destaca de maneira inconfundivel especialmente lancando luz sobre questoes importantes do estabelecimento do poder e de forma significativa na abordagem da teoria do contrato tratase do livro publicado em sob o titulo de vindiciae contra tyrannos sive de principis im populum populique im principem legitima potestate as numerosas edicoes e publicacoes deste trabalho e os comentarios de influentes pesquisadores transmitem o valor desta grande obra desta forma tornase um imprescindivel desafio ampliar os estudos deste material e realizar uma analise do seu conteudo e das questoes interessantes e intrigantes que envolvem a sua autoria,0.9862198371222541
9881,59,o legislador humano como categoria central da laicidade politica em marsilio de padua,marsilio de padua dc foi um expoente da filosofiapolitica o autor que escreveu no periodo historico do medievo apontou consideracoes significantes sobre politica e eclesiologia sao nestas duas areas que o autor paduano tece uma teoria laica da comunidadepolitica para marsilio de padua ha a necessidade da nao intervencao da igreja na sociedadecivil para a manutencao da paz a categoria central utilizada para a realizacao da laicidade politica e o legislador humano definido pelo autor paduano como o povo conjunto dos cidadaos ou sua parte preponderante o legislador humano e o conceito principal das duas obras filosoficas e politicas de marsilio de padua o defensor pacis e o defensor menor a presente dissertacao intitulada o legislador humano como categoria central da laicidade politica em marsilio de padua objetiva demonstrar a necessidade da laicidade da comunidadepolitica tendo como ponto de partida uma teoria da lei na perspectiva de marsilio de padua para que o objetivo seja atingido e necessario um percurso teorico que e exposto durante o desenvolvimento da dissertacao para comprovar a necessidade da laicidade politica em marsilio de padua foi inevitavel transcorrer um itinerario conceitual que segue da contextualizacao do debate sobre as delimitacoes de poder para a analise do poder real e coercivo na comunidadepolitica e por fim examina a formacao de uma eclesiologia que apesar de tratar sobre as questoes do poder sacerdotal e puramente politica sera tracada uma linha teorica capaz de demonstrar como marsilio transforma as indagacoes relacionadas ao poder em algo puramente politico sem nenhuma interferencia teologica o que so e possivel nas consideracoes sobre o legislador humano uma pergunta central deve ser respondida ao final da dissertacao que e por que o legislador humano e a unica instancia que pode garantir a laicidade da comunidadepolitica a resposta desta questao esclarece as acoes tomadas pelo legislador humano sua atuacao na cidade e na religiosidade crista da comunidadepolitica estas definicoes so podem ser tomadas a partir da analise do defensor pacis de marsilio de padua e de comentarios pertinentes ao assunto feitos por especialistas,0.9860837376711017
